# NanoFASE model output data - SOIL.
# See summary.md for model run metadata.
# Columns:
#	t: timestep index
#	datetime: datetime of this timestep
#	x, y: grid cell (eastings and northings) index
#	easts, norths: eastings and northings at the centre of this grid cell (m)
#	p: soil profile index within this cell
#	land_use: dominant land use of this soil profile
#	m_np_total(kg), m_transformed_total(kg), m_dissolved_total(kg): NM mass (untransformed, transformed and dissolved) in whole soil profile, sum of free and attached NM
#	C_np_total(kg/kg), C_transformed_total(kg/kg), C_dissolved_total(kg/kg): NM concentration averaged over all soil layers, sum of free and attached NM
#	m_np_eroded(kg), m_transformed_eroded(kg): mass of NM eroded on this timestep
#	m_np_buried(kg), m_transformed_buried(kg), m_dissolved_buried(kg): mass of NM buried on this timestep
#	bulk_density(kg/m3): bulk density of this soil profile
t,datetime,x,y,easts,norths,p,land_use,m_np_total(kg),m_transformed_total(kg),m_dissolved_total(kg),C_np_total(kg/kg),C_transformed_total(kg/kg),C_dissolved_total(kg/kg),m_np_eroded(kg),m_transformed_eroded(kg),m_np_buried(kg),m_transformed_buried(kg),m_dissolved_buried(kg),bulk_density(kg/m3)
4,2015-01-04T00:00:00.000,35,24,562500.000,142500.000,1,arable,6.3250686606879459E-003,6.8500266382051627E-008,0.0000000000000000,6.0017492359538267E-013,6.4998728626670198E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1053.8708496093750
4,2015-01-04T00:00:00.000,36,24,567500.000,142500.000,1,arable,4.8412035409528889E-003,6.1649290769148153E-008,0.0000000000000000,4.7721431246278203E-013,6.0769855386882720E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1014.4715576171875
4,2015-01-04T00:00:00.000,37,24,572500.000,142500.000,1,arable,3.8390899068038503E-003,5.7249015431282078E-008,0.0000000000000000,3.8693710314992842E-013,5.7700571559700237E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,992.17413330078125
4,2015-01-04T00:00:00.000,38,24,577500.000,142500.000,1,arable,3.5628103096605758E-003,5.5511488121246192E-008,0.0000000000000000,3.6887610483144130E-013,5.7473903272478526E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,965.85552978515625
4,2015-01-04T00:00:00.000,39,24,582500.000,142500.000,1,arable,3.2139840331552351E-003,4.9462034981361739E-008,0.0000000000000000,3.0252038080328887E-013,4.6556776584784065E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1062.4024658203125
4,2015-01-04T00:00:00.000,40,24,587500.000,142500.000,1,arable,2.8320166419037634E-003,4.1109784108870739E-008,0.0000000000000000,2.7170033154369908E-013,3.9440241299435224E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1042.3309326171875
4,2015-01-04T00:00:00.000,41,24,592500.000,142500.000,1,arable,3.1665976297092606E-003,4.0911180357312987E-008,0.0000000000000000,3.2026648983842258E-013,4.1377155105703318E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,988.73834228515625
4,2015-01-04T00:00:00.000,16,25,467500.000,137500.000,1,arable,2.5922674029949674E-003,4.0433805320597620E-008,0.0000000000000000,1.8811617971380297E-013,2.9342084768780418E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1378.0140380859375
4,2015-01-04T00:00:00.000,17,25,472500.000,137500.000,1,arable,2.9758925585424939E-003,3.7954997282543060E-008,0.0000000000000000,2.1484562404930277E-013,2.7401745582345128E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1385.1306152343750
4,2015-01-04T00:00:00.000,18,25,477500.000,137500.000,1,arable,3.2638587222950707E-003,4.6331711856533148E-008,0.0000000000000000,2.4714947892880086E-013,3.5083805450897486E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1320.6010742187500
4,2015-01-04T00:00:00.000,19,25,482500.000,137500.000,1,arable,3.5103265265725718E-003,6.1363379095413778E-008,0.0000000000000000,3.2460049123848350E-013,5.6742821067055541E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1081.4298095703125
4,2015-01-04T00:00:00.000,20,25,487500.000,137500.000,1,coniferous,3.5254567636405598E-003,6.5691936218875176E-008,0.0000000000000000,3.2249505298054279E-013,6.0092424532881188E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1093.1816406250000
4,2015-01-04T00:00:00.000,23,25,502500.000,137500.000,1,arable,3.8015930704232317E-003,8.8883648324502184E-008,0.0000000000000000,2.8832943759569519E-013,6.7413244548039224E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1318.4893798828125
4,2015-01-04T00:00:00.000,24,25,507500.000,137500.000,1,arable,4.1644707253736197E-003,6.8492733413551013E-008,0.0000000000000000,3.1487733266838068E-013,5.1787635516372916E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1322.5692138671875
4,2015-01-04T00:00:00.000,25,25,512500.000,137500.000,1,arable,4.7842508127719915E-003,4.9350416220665227E-008,0.0000000000000000,3.6347149138611862E-013,3.7492744603533715E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1316.2657470703125
4,2015-01-04T00:00:00.000,27,25,522500.000,137500.000,1,arable,7.5864805286020272E-003,4.2165464114983184E-008,0.0000000000000000,6.0520924903803173E-013,3.3637374769709541E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1253.5301513671875
4,2015-01-04T00:00:00.000,28,25,527500.000,137500.000,1,urban_green_residential,9.3256193773169835E-003,5.9096440139137321E-008,0.0000000000000000,8.9802585763142049E-013,5.6907889108145428E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1038.4577636718750
4,2015-01-04T00:00:00.000,29,25,532500.000,137500.000,1,arable,8.3148875399805082E-003,8.4414062695025993E-008,0.0000000000000000,8.4195271744636085E-013,8.5476380931222124E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,987.57177734375000
4,2015-01-04T00:00:00.000,30,25,537500.000,137500.000,1,arable,7.2592353140111679E-003,9.5873881284269770E-008,0.0000000000000000,6.0705153645364591E-013,8.0174266877748003E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1195.8186035156250
4,2015-01-04T00:00:00.000,31,25,542500.000,137500.000,1,arable,6.1552027936729505E-003,8.3924661775536279E-008,0.0000000000000000,6.4217467385484998E-013,8.7558922281947484E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,958.49353027343750
4,2015-01-04T00:00:00.000,32,25,547500.000,137500.000,1,arable,5.4178203567829611E-003,7.8966495789748734E-008,0.0000000000000000,5.6611635820482734E-013,8.2513302532670609E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,957.01531982421875
4,2015-01-04T00:00:00.000,33,25,552500.000,137500.000,1,arable,4.8735113108792473E-003,7.7408876625694187E-008,0.0000000000000000,4.8956528321831222E-013,7.7760563567938631E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,995.47729492187500
4,2015-01-04T00:00:00.000,34,25,557500.000,137500.000,1,arable,4.9689144748506333E-003,7.3221491441367665E-008,0.0000000000000000,4.9644580845818457E-013,7.3155822462040918E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1000.8976440429688
4,2015-01-04T00:00:00.000,35,25,562500.000,137500.000,1,arable,4.9707631591056007E-003,6.8715763478043709E-008,0.0000000000000000,4.5957230262257163E-013,6.3531213693461914E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1081.6063232421875
4,2015-01-04T00:00:00.000,36,25,567500.000,137500.000,1,arable,4.0966882294210857E-003,6.6456124721640462E-008,0.0000000000000000,3.5274568723392787E-013,5.7222102520482414E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1161.3715820312500
4,2015-01-04T00:00:00.000,37,25,572500.000,137500.000,1,arable,3.5246594988204601E-003,6.3979503252845626E-008,0.0000000000000000,3.5873108315504996E-013,6.5116748183182319E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,982.53527832031250
4,2015-01-04T00:00:00.000,38,25,577500.000,137500.000,1,arable,3.3957952210868672E-003,6.0704948944064790E-008,0.0000000000000000,3.3540228062471034E-013,5.9958204177368700E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1012.4544067382812
4,2015-01-04T00:00:00.000,39,25,582500.000,137500.000,1,arable,3.1824222991686875E-003,5.2787798057299944E-008,0.0000000000000000,2.9869378867804896E-013,4.9545239177796840E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1065.4464111328125
4,2015-01-04T00:00:00.000,40,25,587500.000,137500.000,1,arable,2.9219144539565532E-003,4.2020473248346464E-008,0.0000000000000000,2.8775161141473543E-013,4.1381974319092357E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1015.4293823242188
4,2015-01-04T00:00:00.000,41,25,592500.000,137500.000,1,arable,2.8183571546173598E-003,3.9605955839007356E-008,0.0000000000000000,2.7979890366668824E-013,3.9319725692927838E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1007.2795410156250
4,2015-01-04T00:00:00.000,42,25,597500.000,137500.000,1,arable,2.7147333758804483E-003,3.8665928257183079E-008,0.0000000000000000,2.6468972239446215E-013,3.7699738425320338E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1025.6285400390625
4,2015-01-04T00:00:00.000,16,26,467500.000,132500.000,1,arable,2.8084499052037862E-003,4.0914602238115604E-008,0.0000000000000000,2.0473246757710960E-013,2.9826230692683548E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1371.7657470703125
4,2015-01-04T00:00:00.000,17,26,472500.000,132500.000,1,arable,2.9220446423346151E-003,4.0835861921963290E-008,0.0000000000000000,2.1245278958401192E-013,2.9690486773183057E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1375.3853759765625
4,2015-01-04T00:00:00.000,19,26,482500.000,132500.000,1,arable,3.7456496215900769E-003,8.6656433394172553E-008,0.0000000000000000,3.5023179861421619E-013,8.1026902127194102E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1069.4772949218750
4,2015-01-04T00:00:00.000,20,26,487500.000,132500.000,1,coniferous,3.7789305965162043E-003,9.3475055987663772E-008,0.0000000000000000,3.5789215979914361E-013,8.8527663634818023E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1055.8852539062500
4,2015-01-04T00:00:00.000,28,26,527500.000,132500.000,1,deciduous,8.5210429563032323E-003,6.6069272527312382E-008,0.0000000000000000,8.6296647311143912E-013,6.6911488870922088E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,987.41296386718750
4,2015-01-04T00:00:00.000,30,26,537500.000,132500.000,1,arable,7.5090528105749956E-003,1.2804305004225591E-007,0.0000000000000000,6.5708181517496740E-013,1.1204443738072764E-017,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1142.7880859375000
4,2015-01-04T00:00:00.000,31,26,542500.000,132500.000,1,coniferous,6.4994063791696741E-003,1.1879401187599918E-007,0.0000000000000000,6.3477654344083617E-013,1.1602236856860459E-017,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1023.8888549804688
4,2015-01-04T00:00:00.000,32,26,547500.000,132500.000,1,arable,5.7699028635503288E-003,1.1725409975395811E-007,0.0000000000000000,5.4336824029380346E-013,1.1042153630180706E-017,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1061.8770751953125
4,2015-01-04T00:00:00.000,33,26,552500.000,132500.000,1,arable,5.2419489505511323E-003,1.2173419603674280E-007,0.0000000000000000,5.3058535781457346E-013,1.2321825826944320E-017,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,987.95581054687500
4,2015-01-04T00:00:00.000,34,26,557500.000,132500.000,1,arable,4.7673397823708424E-003,1.1517073484274948E-007,0.0000000000000000,4.0244590564524456E-013,9.7224013398449953E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1184.5914306640625
4,2015-01-04T00:00:00.000,35,26,562500.000,132500.000,1,arable,4.2629378110846427E-003,1.0559318793035255E-007,0.0000000000000000,3.1717987206740875E-013,7.8565616772198485E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1344.0126953125000
4,2015-01-04T00:00:00.000,36,26,567500.000,132500.000,1,arable,3.6805944936145513E-003,8.8699913971829536E-008,0.0000000000000000,2.7691980261467044E-013,6.6735856698234780E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1329.1192626953125
4,2015-01-04T00:00:00.000,16,27,467500.000,127500.000,1,arable,2.8848371442100414E-003,4.1368417020008659E-008,0.0000000000000000,2.1239123247506296E-013,3.0456794048344719E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1358.2656250000000
4,2015-01-04T00:00:00.000,17,27,472500.000,127500.000,1,arable,3.2187025582249111E-003,4.3399949800742165E-008,0.0000000000000000,2.4812378522023583E-013,3.3456212955779096E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1297.2164306640625
5,2015-01-05T00:00:00.000,12,1,447500.000,257500.000,1,arable,2.1218320754126537E-003,2.6936179930348912E-008,0.0000000000000000,1.6499971192781492E-013,2.0946341515169162E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1285.9610595703125
5,2015-01-05T00:00:00.000,13,1,452500.000,257500.000,1,arable,2.3573930731143945E-003,2.7827327196431976E-008,0.0000000000000000,1.8435949249336303E-013,2.1762310146280842E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1278.6936035156250
5,2015-01-05T00:00:00.000,12,2,447500.000,252500.000,1,arable,2.2410311987475914E-003,2.6716110696858914E-008,0.0000000000000000,1.8414673646525154E-013,2.1952771557220396E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1216.9812011718750
5,2015-01-05T00:00:00.000,13,2,452500.000,252500.000,1,arable,2.3004409475583984E-003,3.0458576062048332E-008,0.0000000000000000,1.8523963823762036E-013,2.4526322299015009E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1241.8729248046875
5,2015-01-05T00:00:00.000,11,3,442500.000,247500.000,1,arable,2.3183524839964515E-003,3.0387878984028597E-008,0.0000000000000000,1.7490012894591897E-013,2.2925090077491935E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1325.5292968750000
5,2015-01-05T00:00:00.000,12,3,447500.000,247500.000,1,arable,2.7871313979123467E-003,2.9173809090575773E-008,0.0000000000000000,2.1198260545171233E-013,2.2188907442983777E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1314.7924804687500
5,2015-01-05T00:00:00.000,13,3,452500.000,247500.000,1,arable,2.5088305353556445E-003,3.2986886171329546E-008,0.0000000000000000,2.0585321241072168E-013,2.7066222250170438E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1218.7473144531250
5,2015-01-05T00:00:00.000,14,3,457500.000,247500.000,1,arable,2.3486914941203843E-003,4.3776771013465447E-008,0.0000000000000000,1.8333791920591785E-013,3.4171972467454758E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1281.0723876953125
5,2015-01-05T00:00:00.000,10,4,437500.000,242500.000,1,arable,1.7267463027232327E-003,3.0222443596068695E-008,0.0000000000000000,1.3439278153782095E-013,2.3522148293237676E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1284.8504638671875
5,2015-01-05T00:00:00.000,11,4,442500.000,242500.000,1,arable,2.4054580647558141E-003,3.0850662975893394E-008,0.0000000000000000,1.8461612996979342E-013,2.3677527740189474E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1302.9511718750000
5,2015-01-05T00:00:00.000,12,4,447500.000,242500.000,1,arable,3.1611356589568962E-003,3.1934250691389241E-008,0.0000000000000000,2.5627282435039048E-013,2.5889052230350104E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1233.5040283203125
5,2015-01-05T00:00:00.000,13,4,452500.000,242500.000,1,arable,2.7299740705984997E-003,4.1878162074698080E-008,0.0000000000000000,2.1977719599932743E-013,3.3714111549655607E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1242.1552734375000
5,2015-01-05T00:00:00.000,10,5,437500.000,237500.000,1,arable,1.7656075141206764E-003,3.0578679276436970E-008,0.0000000000000000,1.3200121762975079E-013,2.2861382644316413E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1337.5690917968750
5,2015-01-05T00:00:00.000,11,5,442500.000,237500.000,1,arable,2.2886556848758714E-003,3.1078148803910059E-008,0.0000000000000000,1.8145940601090702E-013,2.4640763829802390E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1261.2493896484375
5,2015-01-05T00:00:00.000,12,5,447500.000,237500.000,1,arable,2.8879712304743154E-003,3.3089098745795468E-008,0.0000000000000000,2.2009233550223062E-013,2.5217207656981973E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1312.1634521484375
5,2015-01-05T00:00:00.000,13,5,452500.000,237500.000,1,arable,2.7900135585199291E-003,6.2254932486503381E-008,0.0000000000000000,2.1529443527004120E-013,4.8039696766084888E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1295.9060058593750
5,2015-01-05T00:00:00.000,5,6,412500.000,232500.000,1,arable,1.7367504578115370E-003,2.6685186797409602E-008,0.0000000000000000,1.3195669061404711E-013,2.0275157679480195E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1316.1518554687500
5,2015-01-05T00:00:00.000,6,6,417500.000,232500.000,1,arable,1.6934679010639619E-003,2.7542438786487707E-008,0.0000000000000000,1.3139662805111584E-013,2.1370252028839981E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1288.8214111328125
5,2015-01-05T00:00:00.000,7,6,422500.000,232500.000,1,arable,1.6810554446695446E-003,2.8720146876978810E-008,0.0000000000000000,1.3426045199718037E-013,2.2937850820777525E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1252.0853271484375
5,2015-01-05T00:00:00.000,9,6,432500.000,232500.000,1,arable,1.7043459424809458E-003,3.2956660717349178E-008,0.0000000000000000,1.3341628055632219E-013,2.5798489513607293E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1277.4647216796875
5,2015-01-05T00:00:00.000,10,6,437500.000,232500.000,1,arable,1.7267818050208342E-003,3.4171011503247111E-008,0.0000000000000000,1.3738670082194174E-013,2.7187236514361455E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1256.8769531250000
5,2015-01-05T00:00:00.000,11,6,442500.000,232500.000,1,arable,1.9425967593704495E-003,3.1846441466735619E-008,0.0000000000000000,1.4890204243025070E-013,2.4410625394377434E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1304.6138916015625
5,2015-01-05T00:00:00.000,12,6,447500.000,232500.000,1,arable,2.2089162221048007E-003,3.0752264557131078E-008,0.0000000000000000,1.7478347393108860E-013,2.4333143904487320E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1263.8015136718750
5,2015-01-05T00:00:00.000,13,6,452500.000,232500.000,1,arable,2.4883713607321604E-003,6.6397627914165040E-008,0.0000000000000000,1.8734422596808723E-013,4.9989372181314134E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1328.2348632812500
5,2015-01-05T00:00:00.000,29,6,532500.000,232500.000,1,arable,6.0500055140168202E-003,8.1590064572790624E-008,0.0000000000000000,4.6228474351742920E-013,6.2343483798844928E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1308.7183837890625
5,2015-01-05T00:00:00.000,30,6,537500.000,232500.000,1,arable,5.7619250259787775E-003,8.7615069562171697E-008,0.0000000000000000,4.7072869494798675E-013,7.1578382514222769E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1224.0437011718750
5,2015-01-05T00:00:00.000,31,6,542500.000,232500.000,1,arable,5.6887612725381679E-003,9.4906572789179432E-008,0.0000000000000000,4.5302498764891904E-013,7.5578929938882886E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1255.7279052734375
5,2015-01-05T00:00:00.000,32,6,547500.000,232500.000,1,arable,6.1314842848530053E-003,1.1306307563663341E-007,0.0000000000000000,4.7682473875320972E-013,8.7925319544979527E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1285.8989257812500
5,2015-01-05T00:00:00.000,4,7,407500.000,227500.000,1,arable,2.1094701801679556E-003,2.6644874232449274E-008,0.0000000000000000,1.5886537234398332E-013,2.0066402956497984E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1327.8350830078125
5,2015-01-05T00:00:00.000,5,7,412500.000,227500.000,1,arable,1.6820236513313735E-003,2.8374857489764199E-008,0.0000000000000000,1.2605073289075709E-013,2.1264098037055075E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1334.4020996093750
5,2015-01-05T00:00:00.000,6,7,417500.000,227500.000,1,arable,1.6488534298312295E-003,2.9159073069396281E-008,0.0000000000000000,1.3012229311883521E-013,2.3011417415057207E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1267.1567382812500
5,2015-01-05T00:00:00.000,7,7,422500.000,227500.000,1,arable,1.6590735223855483E-003,3.0459913406321114E-008,0.0000000000000000,1.3767218322085594E-013,2.5276051499735366E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1205.0898437500000
5,2015-01-05T00:00:00.000,8,7,427500.000,227500.000,1,arable,1.7110125014935577E-003,3.4085834977382674E-008,0.0000000000000000,1.4023858928894073E-013,2.7937548134751445E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1220.0725097656250
5,2015-01-05T00:00:00.000,9,7,432500.000,227500.000,1,arable,1.7598766412000744E-003,3.6275483168831134E-008,0.0000000000000000,1.3150631023445452E-013,2.7106757552347701E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1338.2449951171875
5,2015-01-05T00:00:00.000,10,7,437500.000,227500.000,1,arable,1.8057404273336027E-003,3.6946240338060414E-008,0.0000000000000000,1.4408065448626461E-013,2.9479533204974489E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1253.2844238281250
5,2015-01-05T00:00:00.000,11,7,442500.000,227500.000,1,arable,1.9282769573760556E-003,3.5914922910615862E-008,0.0000000000000000,1.4847911043851607E-013,2.7654823052455037E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1298.6856689453125
5,2015-01-05T00:00:00.000,12,7,447500.000,227500.000,1,arable,2.0978098556587868E-003,3.6684837033578806E-008,0.0000000000000000,1.6291762437416279E-013,2.8489743643553925E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1287.6506347656250
5,2015-01-05T00:00:00.000,14,7,457500.000,227500.000,1,arable,3.0280550618657087E-003,1.0521751822543525E-007,0.0000000000000000,2.4168260728667806E-013,8.3978803612932790E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1252.9056396484375
5,2015-01-05T00:00:00.000,24,7,507500.000,227500.000,1,arable,1.0529490529392508E-002,5.8423853949472765E-008,0.0000000000000000,8.0315125235833563E-013,4.4563591501541301E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1311.0220947265625
5,2015-01-05T00:00:00.000,25,7,512500.000,227500.000,1,arable,8.0792807972748775E-003,5.8058385201438599E-008,0.0000000000000000,6.1717612101541827E-013,4.4350790460369932E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1309.0721435546875
5,2015-01-05T00:00:00.000,28,7,527500.000,227500.000,1,arable,8.3004362255005709E-003,9.3570709169713111E-008,0.0000000000000000,6.5023305652714660E-013,7.3300687544486319E-018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1276.5324707031250
