# NanoFASE model output data - SEDIMENT.
# See summary.md for model run metadata.
#	x, y: grid cell (eastings and northings) index
#	easts, norths: eastings and northings at the centre of this grid cell (m)
#	w: waterbody index within this grid cell
#	waterbody_type: what type (river, estuary etc) of waterbody is this sediment in?
#	m_np_total(kg), C_np_total(kg/m3), C_np_total(kg/kg): NM mass (kg) and concentration (kg/m3 and kg/kg dry weight) for all layers
#	m_np_buried(kg): NM mass buried on this timestep (kg)
#	bed_area(m2): area of this bed sediment (m2)
#	sediment_mass(kg): total mass of fine sediment in this bed sediment (kg, *not* kg/m2)
t,datetime,x,y,easts,norths,w,waterbody_type,m_np_total(kg),C_np_total(kg/m3),C_np_total(kg/kg),m_np_buried(kg),bed_area(m2),sediment_mass(kg)
3,2015-01-03T00:00:00.000,28,18,527500.000,172500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,657709.65518618352,696636.26859753509
3,2015-01-03T00:00:00.000,29,18,532500.000,172500.000,1,riv,2.5188619205562340E-007,4.3504224678764764E-009,2.1165018066779471E-010,7.6340504188854765E-047,1447.4812477733281,5737.5913276729725
3,2015-01-03T00:00:00.000,30,18,537500.000,172500.000,1,riv,6.6696202447223042E-007,3.7124574585390883E-009,1.7884770040075872E-010,6.6635792970137787E-049,4491.3783311233819,17745.244799804252
3,2015-01-03T00:00:00.000,30,18,537500.000,172500.000,2,riv,1.4159504302791544E-006,2.6011181544726123E-009,1.2186955885248552E-010,2.3441101007747430E-039,13609.055585320031,53290.908151357769
3,2015-01-03T00:00:00.000,31,18,542500.000,172500.000,1,riv,1.8247821018528782E-007,2.1325464148345108E-009,1.0395787938452599E-010,3.1910506890606364E-047,2139.2056580179328,8484.8007878324897
3,2015-01-03T00:00:00.000,32,18,547500.000,172500.000,1,riv,5.2809872897844674E-007,1.4238922877780955E-009,6.7891152218973892E-011,7.4948061897440951E-042,9272.0977793629700,36511.332185139967
3,2015-01-03T00:00:00.000,33,18,552500.000,172500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1497488.5132137153,4266102.9196099369
3,2015-01-03T00:00:00.000,34,18,557500.000,172500.000,1,riv,6.9614641154112912E-007,1.0847057097732367E-009,4.8523623066977746E-011,8.8338621554060867E-040,16044.592114453500,61938.080872004008
3,2015-01-03T00:00:00.000,34,18,557500.000,172500.000,2,riv,3.3725227943862499E-007,8.4430141904198287E-010,4.0221322629103689E-011,8.5599680464110823E-043,9986.1340799200789,39311.637135120654
3,2015-01-03T00:00:00.000,35,18,562500.000,172500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2727160.1526642037,10814774.972610774
3,2015-01-03T00:00:00.000,36,18,567500.000,172500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3668782.9596948666,9188744.7571784277
3,2015-01-03T00:00:00.000,36,18,567500.000,172500.000,2,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,3668782.9596948666,9904519.9737231527
3,2015-01-03T00:00:00.000,36,18,567500.000,172500.000,3,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5188442.6624629218,17697901.383791663
3,2015-01-03T00:00:00.000,37,18,572500.000,172500.000,1,riv,7.0330037375849480E-008,6.1115754516076990E-010,2.9698820442842097E-011,6.7403966707716485E-039,2876.9193600214608,11399.354255392805
3,2015-01-03T00:00:00.000,38,18,577500.000,172500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,6558941.2029941836,26194499.567445125
3,2015-01-03T00:00:00.000,4,19,407500.000,167500.000,1,riv,1.3062948868649413E-008,8.8046489070228078E-011,4.2298716086306052E-012,7.5980601820779988E-038,3709.1056379913534,14643.344832230641
3,2015-01-03T00:00:00.000,5,19,412500.000,167500.000,1,riv,8.2674967749520943E-008,1.4662904847472359E-010,6.8853398893483829E-012,1.0769844463305887E-040,14095.939797990013,55232.637242872115
3,2015-01-03T00:00:00.000,5,19,412500.000,167500.000,2,riv,4.8589087269341479E-008,1.1345139166795876E-010,5.3756743973295920E-012,1.3843735874083150E-040,10707.027838318465,42080.521283175091
3,2015-01-03T00:00:00.000,6,19,417500.000,167500.000,1,riv,5.6396611343919335E-008,1.2171435005125679E-010,5.7685755572802047E-012,6.2397827984424546E-041,11583.805151309585,45527.390229955970
3,2015-01-03T00:00:00.000,6,19,417500.000,167500.000,2,riv,5.4102852695998678E-008,1.5305695612035285E-010,7.1928479948390990E-012,1.6944672620210055E-041,8837.0459070721936,34641.201667692738
3,2015-01-03T00:00:00.000,6,19,417500.000,167500.000,3,riv,1.2944004668512052E-007,1.7037460051235479E-010,7.8174954184325151E-012,1.3534426496551161E-041,18993.448728430714,73890.626345624885
3,2015-01-03T00:00:00.000,7,19,422500.000,167500.000,1,riv,1.5517196940038536E-007,2.0106897110073829E-010,8.9611292263862018E-012,5.5662622967478454E-042,19293.376300091317,74403.331956132519
3,2015-01-03T00:00:00.000,8,19,427500.000,167500.000,1,riv,1.1253249241436830E-008,1.0534859869983595E-010,5.0786213758204533E-012,9.3677803282710621E-038,2670.4791596302648,10554.541022696147
3,2015-01-03T00:00:00.000,9,19,432500.000,167500.000,1,riv,1.6213366676409439E-007,1.6981539619939069E-010,7.4251774046956751E-012,1.1074875767289017E-041,23869.106396821233,91481.355995951773
3,2015-01-03T00:00:00.000,9,19,432500.000,167500.000,2,riv,3.9111707036588100E-008,1.3040058104167238E-010,6.2193577158002602E-012,3.1351308119528622E-041,7498.3768473976133,29530.621656339688
3,2015-01-03T00:00:00.000,9,19,432500.000,167500.000,3,riv,4.7097421999895415E-008,1.3909154563443695E-010,6.6165495170921500E-012,3.6532735442804936E-042,8465.1843571404388,33308.303087975110
3,2015-01-03T00:00:00.000,10,19,437500.000,167500.000,1,riv,2.6358782407005088E-007,1.7940353909897493E-010,7.7479138525117114E-012,1.5259219227714684E-041,36731.135752048845,140246.61863202488
3,2015-01-03T00:00:00.000,10,19,437500.000,167500.000,2,riv,5.5307078593175980E-008,1.5212628926212231E-010,7.2244585981281691E-012,2.6915157064215565E-042,9089.0075768048664,35745.156313369400
3,2015-01-03T00:00:00.000,11,19,442500.000,167500.000,1,riv,3.9718708973461029E-007,2.5820805511237569E-010,1.1054996148345747E-011,1.2716278285776777E-041,38456.110368010457,146511.61696804271
3,2015-01-03T00:00:00.000,11,19,442500.000,167500.000,2,riv,9.2601479867182657E-008,2.5929179470799152E-010,1.2285926882916537E-011,8.0770337898569277E-043,8928.3081673749803,35086.877102223792
3,2015-01-03T00:00:00.000,12,19,447500.000,167500.000,1,riv,3.1513251878969360E-007,3.8250809675823009E-010,1.7505334508962823E-011,1.7019328616476271E-040,20596.461127503837,80064.811469155480
3,2015-01-03T00:00:00.000,12,19,447500.000,167500.000,2,riv,1.9569773119175464E-007,5.9034342071671838E-010,2.7487712767324897E-011,1.1431759595819775E-041,8287.4530611499449,32393.556940505532
3,2015-01-03T00:00:00.000,12,19,447500.000,167500.000,3,riv,6.7538561426629365E-007,4.2126563373970780E-010,1.7873080297289775E-011,1.1318766762523648E-041,40080.745690476084,152357.71260498927
3,2015-01-03T00:00:00.000,13,19,452500.000,167500.000,1,riv,9.3162242694558061E-007,4.8769981047792496E-010,2.0147294432614318E-011,2.4945549456985678E-041,47755.936528661703,180151.41041042315
3,2015-01-03T00:00:00.000,14,19,457500.000,167500.000,1,riv,8.4801440496961102E-007,4.4204436582524595E-010,1.8272630525980637E-011,2.0450318997296371E-041,47959.802764427572,180864.91053189791
3,2015-01-03T00:00:00.000,14,19,457500.000,167500.000,2,riv,2.4055224690189010E-007,5.7043934687497280E-010,2.5833844024861901E-011,7.2646356457697647E-043,10542.411458661856,40845.900587203323
3,2015-01-03T00:00:00.000,15,19,462500.000,167500.000,1,riv,7.8731143351049377E-007,5.4229277221963198E-010,2.1976406769688045E-011,8.3012593302034909E-042,36295.498088872271,136149.97924150582
3,2015-01-03T00:00:00.000,16,19,467500.000,167500.000,1,riv,1.7622103891206947E-007,6.9017861619927439E-010,3.3105973533409096E-011,4.4640539018565173E-040,6383.1680203794022,25181.876676657703
3,2015-01-03T00:00:00.000,17,19,472500.000,167500.000,1,riv,6.8751050199216639E-007,9.1438087152421568E-010,4.1941677331566946E-011,1.8311236119764619E-041,18797.159333976084,73096.735498589798
3,2015-01-03T00:00:00.000,17,19,472500.000,167500.000,2,riv,1.0049319478252469E-006,1.1395156893796584E-009,5.0977411576546509E-011,7.8852081223659756E-042,22047.348264996301,85070.571199665719
3,2015-01-03T00:00:00.000,18,19,477500.000,167500.000,1,riv,5.8682433166512144E-008,9.2775682174988932E-010,4.5042187252876296E-011,2.3010378269967962E-048,1581.2989218306916,6263.8764436257561
3,2015-01-03T00:00:00.000,19,19,482500.000,167500.000,1,riv,9.8409743225249036E-008,1.1381699488671412E-009,5.5340616700339852E-011,7.2766482263022517E-039,2161.5784515051728,8566.2780684327681
3,2015-01-03T00:00:00.000,20,19,487500.000,167500.000,1,riv,5.8737112366716801E-008,1.0469154497667706E-009,5.0996296080938627E-011,3.2243413178556620E-047,1402.6231462311237,5562.0336952316975
3,2015-01-03T00:00:00.000,21,19,492500.000,167500.000,1,riv,6.5880057691522939E-008,1.0777247457119434E-009,5.2376535067257281E-011,8.1675624333703742E-048,1528.2208983829344,6055.6239149668136
3,2015-01-03T00:00:00.000,22,19,497500.000,167500.000,1,riv,2.5735729284194900E-007,1.4379312369615127E-009,6.9131279147774078E-011,1.6728651191974385E-050,4474.4368155280090,17666.393560435681
3,2015-01-03T00:00:00.000,23,19,502500.000,167500.000,1,riv,4.1747096147634802E-007,1.9171320930922563E-009,9.1626225721287920E-011,1.4732087719828724E-048,5443.9515710963306,21452.288449518412
3,2015-01-03T00:00:00.000,24,19,507500.000,167500.000,1,riv,0.11260846164993395,1.8598471412156097E-005,6.3515014122389839E-007,5.9082878826543924E-041,151367.90232842410,535815.84311205090
3,2015-01-03T00:00:00.000,24,19,507500.000,167500.000,2,riv,5.6942440146347706E-007,2.2609587408449697E-009,1.0757574089617527E-010,2.9530313431277857E-050,6296.2716203558221,24773.397731709661
3,2015-01-03T00:00:00.000,24,19,507500.000,167500.000,3,riv,6.8773349384859006E-007,2.3860338681798258E-009,1.1337760901053624E-010,2.1423720855994575E-043,7205.8230018468475,28340.562628561263
3,2015-01-03T00:00:00.000,24,19,507500.000,167500.000,4,riv,2.2837017378528340E-006,1.9265217332671473E-009,7.9430091377397676E-011,1.2042746953500440E-041,29635.037973652459,111709.47575201007
3,2015-01-03T00:00:00.000,25,19,512500.000,167500.000,1,riv,7.3127517421757729E-002,1.2608609035852443E-005,4.3879103696134573E-007,1.4981941787096451E-041,144995.21487332159,510329.43250300002
3,2015-01-03T00:00:00.000,26,19,517500.000,167500.000,1,riv,4.4451718299576837E-002,1.0834387644405118E-005,3.7926518673756970E-007,2.8216862992817401E-042,102570.90837086922,361085.59298973478
3,2015-01-03T00:00:00.000,26,19,517500.000,167500.000,2,riv,8.7780260994602709E-007,2.9900250264740763E-009,1.4052407037370377E-010,6.7583155366552697E-042,7339.4254378664455,28768.970344297381
3,2015-01-03T00:00:00.000,26,19,517500.000,167500.000,3,riv,3.5278355680144417E-006,3.0227868024597021E-009,1.3110178882098546E-010,2.1859451394882340E-041,29177.013443331860,111561.25625755730
3,2015-01-03T00:00:00.000,27,19,522500.000,167500.000,1,riv,8.0254643515249423E-007,2.8763354707777536E-009,1.3562178078284385E-010,1.4081868493390749E-041,6975.4246439984872,27372.680733467041
3,2015-01-03T00:00:00.000,28,19,527500.000,167500.000,1,riv,1.4101131780667587E-006,3.2796839292830469E-009,1.5157403813839687E-010,5.5063661406551796E-042,10748.849889122561,41914.131843404000
3,2015-01-03T00:00:00.000,28,19,527500.000,167500.000,2,riv,4.6823735132620784E-007,1.9198681536028465E-009,9.2635653682576265E-011,6.3421934309843549E-050,6097.2593471253331,24102.640334991254
3,2015-01-03T00:00:00.000,29,19,532500.000,167500.000,1,riv,1.1577496892544454E-006,2.7723802212014968E-009,1.2845667093858826E-010,8.2681514434895041E-042,10440.033678266733,40744.824795746295
3,2015-01-03T00:00:00.000,30,19,537500.000,167500.000,1,riv,1.3101871380737141E-007,2.1152388752662391E-009,1.0303645703554209E-010,5.0180155801493706E-048,1548.5097010541779,6140.6386588861687
3,2015-01-03T00:00:00.000,31,19,542500.000,167500.000,1,riv,2.7110731059566224E-007,1.1259035487423330E-009,5.4229569853843086E-011,2.0106986210873896E-047,6019.7722300062405,23782.364291847447
3,2015-01-03T00:00:00.000,31,19,542500.000,167500.000,2,riv,4.6156343701995142E-007,1.0907831457864377E-009,5.1860571875010977E-011,2.3217838325474519E-038,10578.716977789345,41618.814068149004
3,2015-01-03T00:00:00.000,32,19,547500.000,167500.000,1,riv,2.1320358229227332E-007,7.1070595838055419E-010,3.4084659124225643E-011,2.9429551167455913E-039,7499.7115383540568,29588.901919407399
3,2015-01-03T00:00:00.000,33,19,552500.000,167500.000,1,riv,4.8276910508429207E-007,8.8741728688196434E-010,4.0085666307400756E-011,1.7051876228899693E-040,13600.397552860491,52660.905221935442
3,2015-01-03T00:00:00.000,33,19,552500.000,167500.000,2,riv,8.5835069673935676E-008,5.8026702642655381E-010,2.7780673412735959E-011,3.6231376824297469E-039,3698.0850058418519,14583.270089504067
3,2015-01-03T00:00:00.000,34,19,557500.000,167500.000,1,riv,5.5325002807408018E-007,8.9017312516008850E-010,3.9892005014123603E-011,1.7676742031694580E-038,15537.709036674352,60013.310370457119
3,2015-01-03T00:00:00.000,35,19,562500.000,167500.000,1,riv,1.5674235482337217E-007,4.7812470198612574E-010,2.2916735621553867E-011,1.6444865591677090E-040,8195.6839751078842,32327.193242539113
3,2015-01-03T00:00:00.000,36,19,567500.000,167500.000,1,riv,3.9080567518054372E-008,3.9550913253786763E-010,1.9226405522663499E-011,1.4730309617232022E-043,2470.2696585540548,9789.5618947122239
3,2015-01-03T00:00:00.000,37,19,572500.000,167500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,8724363.9020442348,34738051.462330051
3,2015-01-03T00:00:00.000,37,19,572500.000,167500.000,2,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,6169056.9283475084,14453930.655158017
3,2015-01-03T00:00:00.000,38,19,577500.000,167500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,11399176.608653732,45401595.973302737
3,2015-01-03T00:00:00.000,38,19,577500.000,167500.000,2,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5699588.3043268658,19357826.951726004
3,2015-01-03T00:00:00.000,38,19,577500.000,167500.000,3,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,12744666.842367431,33057508.366675112
3,2015-01-03T00:00:00.000,38,19,577500.000,167500.000,4,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,12744666.842367431,50732472.928691030
3,2015-01-03T00:00:00.000,39,19,582500.000,167500.000,1,riv,1.8122175656127706E-007,6.5116117817280749E-010,3.1356223553602916E-011,2.7864180541540106E-041,6957.6383960886951,27485.338151252261
3,2015-01-03T00:00:00.000,41,19,592500.000,167500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,24699462.103018727,98543684.399619609
3,2015-01-03T00:00:00.000,42,19,597500.000,167500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,12406930.985140165,49610082.172964565
3,2015-01-03T00:00:00.000,43,19,602500.000,167500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,25366923.217158429,93958330.530336887
3,2015-01-03T00:00:00.000,43,19,602500.000,167500.000,2,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,28361082.235814329,96695063.671723694
3,2015-01-03T00:00:00.000,8,20,427500.000,162500.000,1,riv,1.7178958539371305E-008,1.1172216620654236E-010,5.3666655891422327E-012,1.6209655956002585E-048,3844.1250081904013,15174.932036731736
3,2015-01-03T00:00:00.000,9,20,432500.000,162500.000,1,riv,1.8086998644143438E-008,1.0125933273494963E-010,4.8571879533518427E-012,2.9122980002895819E-040,4465.5140814928181,17620.179867208019
3,2015-01-03T00:00:00.000,10,20,437500.000,162500.000,1,riv,2.0682615745211352E-008,1.1142843579856289E-010,5.3321073334478898E-012,5.1269492763341341E-040,4640.3362075577561,18295.907297783691
3,2015-01-03T00:00:00.000,11,20,442500.000,162500.000,1,riv,2.1448648045603535E-008,2.4752283368436278E-010,1.1852170131031696E-011,8.5094698239438014E-048,2166.3302942355176,8543.2807614002122
3,2015-01-03T00:00:00.000,12,20,447500.000,162500.000,1,riv,8.9354881766265378E-008,3.7034377228462030E-010,1.7514841401973552E-011,5.6632588171339603E-050,6031.8878330449406,23689.150869414843
3,2015-01-03T00:00:00.000,12,20,447500.000,162500.000,2,riv,5.5929825664866514E-008,2.5606146823407204E-010,1.2116015875346593E-011,1.0716191433008357E-041,5460.5860167790588,21452.356749301722
3,2015-01-03T00:00:00.000,13,20,452500.000,162500.000,1,riv,2.0554560856645036E-007,4.6437865038030620E-010,2.1416189230453074E-011,1.9193350793528275E-042,11065.625701807123,43115.746882507148
3,2015-01-03T00:00:00.000,13,20,452500.000,162500.000,2,riv,5.8560716367411678E-008,2.8191727087588282E-010,1.3366989158596644E-011,1.3210529019861876E-042,5193.0764559408381,20414.718346315873
3,2015-01-03T00:00:00.000,14,20,457500.000,162500.000,1,riv,2.2281854880525599E-007,5.4758560336616033E-010,2.4863114268781195E-011,9.5314858306899781E-043,10172.772641204931,39449.289147037889
3,2015-01-03T00:00:00.000,15,20,462500.000,162500.000,1,riv,3.5316091286895819E-008,4.0998545386281946E-010,1.9913135734354988E-011,5.3729418505100750E-049,2153.4966511329390,8531.2499869723215
3,2015-01-03T00:00:00.000,16,20,467500.000,162500.000,1,riv,3.7258778720643490E-007,6.5438391447197891E-010,3.0099997367498196E-011,1.4321262785207257E-040,14234.296843736654,55405.616437016855
3,2015-01-03T00:00:00.000,17,20,472500.000,162500.000,1,riv,3.2554723377757563E-007,1.3301243083360715E-009,6.2363526293578754E-011,2.1726720031018781E-043,6118.7371551266724,23960.048765606047
3,2015-01-03T00:00:00.000,17,20,472500.000,162500.000,2,riv,2.7195304712738686E-007,5.5978169293987795E-010,2.6102068424494890E-011,4.8052048442227084E-042,12145.496031576173,47486.390802615977
3,2015-01-03T00:00:00.000,17,20,472500.000,162500.000,3,riv,4.7666128994794062E-007,1.0257452138926715E-009,4.7808720006460499E-011,4.1857857816420682E-041,11617.439061529618,45404.850968516294
3,2015-01-03T00:00:00.000,18,20,477500.000,162500.000,1,riv,4.3112716033329676E-007,1.3641189704876368E-009,6.4247113674254296E-011,1.0059453301170087E-040,7901.2017884265506,30984.473076936909
3,2015-01-03T00:00:00.000,19,20,482500.000,162500.000,1,riv,4.3934369892594135E-007,1.3825106746949472E-009,6.5398206117211984E-011,5.4168784648219229E-044,7944.6711838767578,31200.583218068823
3,2015-01-03T00:00:00.000,20,20,487500.000,162500.000,1,riv,4.8210448335288744E-008,8.7427123653691113E-010,4.2632162474761676E-011,2.3210872859207883E-039,1378.5896012044102,5468.6337311491725
3,2015-01-03T00:00:00.000,21,20,492500.000,162500.000,1,riv,6.4815761757804057E-008,9.8931098333645615E-010,4.7936043063057692E-011,1.3428616078220569E-047,1637.9016380662672,6483.9548709181190
3,2015-01-03T00:00:00.000,22,20,497500.000,162500.000,1,riv,2.4602347174940977E-007,1.3191117714126777E-009,6.3308855738498402E-011,1.8356008821432195E-049,4662.6730687307281,18399.257733299055
3,2015-01-03T00:00:00.000,23,20,502500.000,162500.000,1,riv,4.3301758781875589E-007,1.7257760906282532E-009,8.2355127835302840E-011,6.2702356862531591E-041,6272.7951767459199,24705.897628543087
3,2015-01-03T00:00:00.000,24,20,507500.000,162500.000,1,riv,2.4087169153666996E-006,1.4429852307585284E-009,5.9612181342011059E-011,2.4472796676022375E-041,41731.490348302788,157320.47702293060
3,2015-01-03T00:00:00.000,25,20,512500.000,162500.000,1,riv,2.1489166747658724E-006,1.8586012119894165E-009,8.0774173795077676E-011,2.6915234169570492E-041,28905.026922070851,110546.56117373981
3,2015-01-03T00:00:00.000,26,20,517500.000,162500.000,1,riv,9.8493086118368052E-008,1.7040593057335306E-009,8.2851637430166306E-011,9.0609667995611523E-039,1444.9774134689333,5726.4957872697796
3,2015-01-03T00:00:00.000,27,20,522500.000,162500.000,1,riv,2.6965079399067407E-007,1.8480530182901247E-009,8.8879263318635364E-011,1.9043333702641187E-042,3647.7687240181062,14404.909109946710
3,2015-01-03T00:00:00.000,27,20,522500.000,162500.000,2,riv,3.1457410369662149E-007,1.0915346300123517E-009,5.2505509311948486E-011,1.9927802127443627E-040,7204.8586934053819,28453.255132435148
3,2015-01-03T00:00:00.000,28,20,527500.000,162500.000,1,riv,7.6607580425555512E-008,7.4454365594788016E-010,3.6309947420153490E-011,3.8615584426456490E-047,2572.2998754297050,10204.508343150550
3,2015-01-03T00:00:00.000,29,20,532500.000,162500.000,1,riv,6.0636014139207595E-007,1.4111663183776260E-009,6.6988263939732990E-011,9.6381927736493900E-042,10742.180901156906,42239.613145682917
3,2015-01-03T00:00:00.000,29,20,532500.000,162500.000,2,riv,4.6756551146075513E-007,1.1937683497223936E-009,5.6534883371811396E-011,3.2872322300047018E-041,9791.7975882923529,38475.076116394950
3,2015-01-03T00:00:00.000,30,20,537500.000,162500.000,1,riv,7.7419184291946084E-008,5.5748021042053938E-010,2.7159674218202118E-011,1.1354005909754554E-044,3471.8356174472087,13768.045053870595
3,2015-01-03T00:00:00.000,31,20,542500.000,162500.000,1,riv,1.6040786923451554E-007,4.5979477383985773E-010,2.2010218190811901E-011,5.5890285065963310E-037,8721.7103122065637,34389.347822930249
3,2015-01-03T00:00:00.000,32,20,547500.000,162500.000,1,riv,3.6567490667353188E-008,3.1018805250914588E-010,1.5026273972889992E-011,2.1484334838401625E-048,2947.2034132924996,11666.464389614972
3,2015-01-03T00:00:00.000,33,20,552500.000,162500.000,1,riv,4.9492991029111336E-007,6.7725162569730324E-010,3.0671724293761972E-011,1.7516532279951459E-038,18269.794511163986,70791.207857738424
3,2015-01-03T00:00:00.000,34,20,557500.000,162500.000,1,riv,4.9565941840958132E-008,3.4492302250873400E-010,1.6666764307606057E-011,5.6659009403211596E-037,3592.5365744169912,14208.879948869975
3,2015-01-03T00:00:00.000,35,20,562500.000,162500.000,1,riv,3.3695238324267070E-008,3.4171923916984599E-010,1.6541148013786386E-011,7.0410748569603285E-045,2465.1259875849928,9755.7867407198537
3,2015-01-03T00:00:00.000,36,20,567500.000,162500.000,1,riv,8.6114921623329976E-008,4.5145239804979289E-010,2.1677314960841303E-011,1.2279171752272697E-037,4768.7709667814461,18822.516499547572
3,2015-01-03T00:00:00.000,37,20,572500.000,162500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5268006.5355448332,20898028.107845522
3,2015-01-03T00:00:00.000,37,20,572500.000,162500.000,2,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,7450086.2268346176,21469312.868445627
3,2015-01-03T00:00:00.000,38,20,577500.000,162500.000,1,riv,7.4637622847517081E-008,7.2959716549490167E-010,3.5267686729416944E-011,8.8329737009649581E-047,2557.4943285713580,10116.818526798736
3,2015-01-03T00:00:00.000,39,20,582500.000,162500.000,1,riv,5.0753049685296635E-008,5.2333957988868916E-010,2.5385808630374343E-011,5.9929476691319554E-038,2424.4798583030238,9601.4225621065616
3,2015-01-03T00:00:00.000,40,20,587500.000,162500.000,1,riv,3.0205324973619158E-008,3.3938824525135692E-010,1.6487670200440602E-011,2.9752193998998274E-038,2224.9831919186099,8815.6503966832515
3,2015-01-03T00:00:00.000,41,20,592500.000,162500.000,1,riv,6.1881935169377897E-008,3.5007807166688730E-010,1.6833532463123864E-011,3.7408231273487806E-041,4419.1525805870806,17450.326651798732
3,2015-01-03T00:00:00.000,41,20,592500.000,162500.000,2,riv,1.0800750286653055E-007,3.4608732085827252E-010,1.6555359639469167E-011,1.5982194322624663E-041,7802.0414770494435,30754.358197942380
3,2015-01-03T00:00:00.000,42,20,597500.000,162500.000,1,est,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,25982213.700013202,103757961.64950967
3,2015-01-03T00:00:00.000,44,20,607500.000,162500.000,1,riv,1.9919591770746571E-007,4.1470613497465969E-010,1.9437268211946074E-011,7.4072039889053883E-040,12008.257496119102,47025.508137219120
3,2015-01-03T00:00:00.000,12,21,447500.000,157500.000,1,riv,1.5628199322461294E-008,1.2220889282161151E-010,5.8674206991916431E-012,1.2029339675555234E-037,3197.0258691794388,12619.186177184994
3,2015-01-03T00:00:00.000,13,21,452500.000,157500.000,1,riv,1.9199944817025136E-008,1.5829766103992498E-010,7.6100536799113748E-012,5.5569915154033440E-039,3032.2534647771649,11973.813351631989
3,2015-01-03T00:00:00.000,14,21,457500.000,157500.000,1,riv,2.4698030554820239E-008,2.5938972552274251E-010,1.2484875896186572E-011,6.2133585344387639E-039,2380.3979761622059,9403.2521634913101
3,2015-01-03T00:00:00.000,15,21,462500.000,157500.000,1,riv,1.1144173920281924E-007,4.5137325941483099E-010,2.1470337206369916E-011,1.9657343511349524E-039,6172.3717216994355,24286.588182881307
3,2015-01-03T00:00:00.000,16,21,467500.000,157500.000,1,riv,1.5087443359545687E-007,7.4184704627064490E-010,3.4982550482731190E-011,1.8772049537230328E-041,5084.4186050961389,19951.333587044432
3,2015-01-03T00:00:00.000,16,21,467500.000,157500.000,2,riv,1.8210597134830810E-007,4.9651093899927496E-010,2.3402951856007058E-011,4.3272805312492294E-042,9169.2831474031136,35974.139035966553
3,2015-01-03T00:00:00.000,17,21,472500.000,157500.000,1,riv,2.0603765452281346E-007,4.4478600311683965E-010,2.0825734896281433E-011,2.3271236913719950E-041,11580.718462603607,45339.868019018220
3,2015-01-03T00:00:00.000,18,21,477500.000,157500.000,1,riv,2.8138752606680362E-007,1.1907614038279530E-009,5.6947440016500163E-011,8.2552987240108567E-042,5907.7228118858584,23283.722542585110
3,2015-01-03T00:00:00.000,18,21,477500.000,157500.000,2,riv,2.8957436023959900E-007,8.3243140370546652E-010,3.9443404441495731E-011,2.9218467550892651E-040,8696.6435139005316,34174.246381164761
3,2015-01-03T00:00:00.000,19,21,482500.000,157500.000,1,riv,1.7946788215449222E-007,1.5056384876492096E-009,7.2536483663824185E-011,5.6793226243363422E-039,2979.9299041252534,11774.103682758538
3,2015-01-03T00:00:00.000,20,21,487500.000,157500.000,1,riv,9.4680970678601567E-008,1.1456610268355354E-009,5.5243550322026061E-011,5.7311204557136720E-043,2066.0773688096774,8166.0273034688680
3,2015-01-03T00:00:00.000,20,21,487500.000,157500.000,2,riv,2.0386144694136180E-007,1.0499921143044538E-009,5.0554789775546934E-011,2.2161817270453040E-050,4853.8805368329895,19172.621492556365
3,2015-01-03T00:00:00.000,21,21,492500.000,157500.000,1,riv,4.5217742598995342E-008,7.9361877558445978E-010,3.8630739842447381E-011,1.3380225793535474E-041,1424.4163885988619,5647.1570295210340
3,2015-01-03T00:00:00.000,22,21,497500.000,157500.000,1,riv,1.9436437458506650E-007,1.1582440262284916E-009,5.5768134991275126E-011,6.2707910112391926E-045,4195.2381045802576,16572.032400545246
3,2015-01-03T00:00:00.000,22,21,497500.000,157500.000,2,riv,2.0374018193477608E-007,1.0421452323982669E-009,5.0096699191912702E-011,1.5573357092932662E-049,4887.5190365708695,19295.022135576139
