# NanoFASE model output data - SOIL.
# See summary.md for model run metadata.
# Columns:\n#\tt: timestep index\n#\tdatetime: datetime of this timestep
#\tx, y: grid cell (eastings and northings) index
#\teasts, norths: eastings and northings at the centre of this grid cell (m)
#\tp: soil profile index within this cell
#\tland_use: dominant land use of this soil profile
#\tm_np_total(kg), m_transformed_total(kg), m_dissolved_total(kg): NM mass (pristine, transformed and dissolved) in whole soil profile, sum of free and attached NM
#\tC_np_total(kg/kg), C_transformed_total(kg/kg), C_dissolved_total(kg/kg): NM concentration averaged over all soil layers, sum of free and attached NM
#\tC_np_li(kg/kg), C_transformed_li(kg/kg), C_dissolved_li(kg/kg): NM concentration for layer i, sum of free and attached
#\tm_soil_eroded(kg), m_np_eroded(kg), m_transformed_eroded(kg): mass of soil and NM eroded on this timestep
#\tm_np_buried(kg), m_transformed_buried(kg), m_dissolved_buried(kg): mass of NM buried on this timestep
#\tbulk_density(kg/m3): bulk density of this soil profile
t,datetime,x,y,easts,norths,p,land_use,m_np_total(kg),m_transformed_total(kg),m_dissolved_total(kg),C_np_total(kg/kg),C_transformed_total(kg/kg),C_dissolved_total(kg/kg),m_soil_eroded(kg),m_np_eroded(kg),m_transformed_eroded(kg),m_np_buried(kg),m_transformed_buried(kg),m_dissolved_buried(kg),bulk_density(kg/m3)
7,2015-01-07T00:00:00.000,1,3,452500.000,202500.000,1,arable,1149763.4230270758,574881.71151353791,0.0000000000000000,8.3117170112129323E-005,4.1558585056064661E-005,0.0000000000000000,18853.094068787734,10.575309974072450,5.2876549870362242,0.0000000000000000,0.0000000000000000,0.0000000000000000,1383.3043212890625
7,2015-01-07T00:00:00.000,2,3,457500.000,202500.000,1,arable,1149774.7238830971,574887.36194154853,0.0000000000000000,8.5591835537994628E-005,4.2795917768997314E-005,0.0000000000000000,12743.663524146748,7.3611500929646994,3.6805750464823497,0.0000000000000000,0.0000000000000000,0.0000000000000000,1343.3228759765625
7,2015-01-07T00:00:00.000,3,3,462500.000,202500.000,1,arable,1149757.8476903760,574878.92384518799,0.0000000000000000,8.5104567969357232E-005,4.2552283984678616E-005,0.0000000000000000,21173.725980627722,12.161026119737185,6.0805130598685917,0.0000000000000000,0.0000000000000000,0.0000000000000000,1350.9942626953125
7,2015-01-07T00:00:00.000,4,3,467500.000,202500.000,1,arable,1149778.3733250769,574889.18666253833,0.0000000000000000,8.6677049039793816E-005,4.3338524519896908E-005,0.0000000000000000,10809.677093013868,6.3231815790311154,3.1615907895155577,0.0000000000000000,0.0000000000000000,0.0000000000000000,1326.5084228515625
8,2015-01-08T00:00:00.000,1,1,452500.000,212500.000,1,arable,1314032.7924914358,657016.39624571789,0.0000000000000000,1.0905015253149062E-004,5.4525076265745310E-005,0.0000000000000000,3815.0822656842838,2.8597498334060742,1.4298749167030371,0.0000000000000000,0.0000000000000000,0.0000000000000000,1204.9802246093750
8,2015-01-08T00:00:00.000,2,1,457500.000,212500.000,1,arable,1314024.1655827123,657012.08279135602,0.0000000000000000,1.1310875754786407E-004,5.6554378773932027E-005,0.0000000000000000,6437.1916153972970,5.0048482709143327,2.5024241354571664,0.0000000000000000,0.0000000000000000,0.0000000000000000,1161.7351074218750
8,2015-01-08T00:00:00.000,3,1,462500.000,212500.000,1,arable,1313962.1172652219,656981.05863261083,0.0000000000000000,1.0227230946959510E-004,5.1136154734797552E-005,0.0000000000000000,29065.251643803185,20.433049608093338,10.216524804046667,0.0000000000000000,0.0000000000000000,0.0000000000000000,1284.7681884765625
8,2015-01-08T00:00:00.000,4,1,467500.000,212500.000,1,arable,1313989.7837066727,656994.89185333636,0.0000000000000000,1.0144028667105119E-004,5.0720143335525587E-005,0.0000000000000000,19438.096392472442,13.553891142546711,6.7769455712733544,0.0000000000000000,0.0000000000000000,0.0000000000000000,1295.3332519531250
8,2015-01-08T00:00:00.000,1,2,452500.000,207500.000,1,arable,1314044.2450232815,657022.12251164066,0.0000000000000000,9.6124818759539080E-005,4.8062409379769540E-005,0.0000000000000000,18.224774173464404,1.2041900462465418E-002,6.0209502312327089E-003,0.0000000000000000,0.0000000000000000,0.0000000000000000,1367.0186767578125
8,2015-01-08T00:00:00.000,2,2,457500.000,207500.000,1,arable,1314012.7228481141,657006.36142405705,0.0000000000000000,1.0049601120960068E-004,5.0248005604800340E-005,0.0000000000000000,11363.898010747975,7.8500950211433995,3.9250475105716998,0.0000000000000000,0.0000000000000000,0.0000000000000000,1307.5272216796875
8,2015-01-08T00:00:00.000,3,2,462500.000,207500.000,1,arable,1314007.1551497229,657003.57757486147,0.0000000000000000,1.0389921728286491E-004,5.1949608641432454E-005,0.0000000000000000,12930.110998355976,9.2345033098106626,4.6172516549053313,0.0000000000000000,0.0000000000000000,0.0000000000000000,1264.6939697265625
8,2015-01-08T00:00:00.000,4,2,467500.000,207500.000,1,arable,1314033.3687727575,657016.68438637874,0.0000000000000000,1.0087795225604690E-004,5.0438976128023450E-005,0.0000000000000000,3917.4962304401706,2.7164560188108431,1.3582280094054215,0.0000000000000000,0.0000000000000000,0.0000000000000000,1302.5971679687500
8,2015-01-08T00:00:00.000,1,3,452500.000,202500.000,1,arable,1313994.8076745132,656997.40383725648,0.0000000000000000,9.4989567217572927E-005,4.7494783608786464E-005,0.0000000000000000,18844.960865133195,12.304691136554810,6.1523455682774042,0.0000000000000000,0.0000000000000000,0.0000000000000000,1383.3043212890625
8,2015-01-08T00:00:00.000,2,3,457500.000,202500.000,1,arable,1314009.8479716971,657004.92398584855,0.0000000000000000,9.7817870289462040E-005,4.8908935144731013E-005,0.0000000000000000,12738.165921982956,8.5649335078051720,4.2824667539025851,0.0000000000000000,0.0000000000000000,0.0000000000000000,1343.3228759765625
8,2015-01-08T00:00:00.000,3,3,462500.000,202500.000,1,arable,1313987.3874769690,656993.69373848452,0.0000000000000000,9.7260765954368305E-005,4.8630382977184146E-005,0.0000000000000000,21164.591658966910,14.149708110709655,7.0748540553548276,0.0000000000000000,0.0000000000000000,0.0000000000000000,1350.9942626953125
8,2015-01-08T00:00:00.000,4,3,467500.000,202500.000,1,arable,1314014.7050171404,657007.35250857007,0.0000000000000000,9.9058148655557766E-005,4.9529074327778883E-005,0.0000000000000000,10805.013810429240,7.3572278464529610,3.6786139232264805,0.0000000000000000,0.0000000000000000,0.0000000000000000,1326.5084228515625
9,2015-01-09T00:00:00.000,1,1,452500.000,212500.000,1,arable,1478269.9057925355,739134.95289626776,0.0000000000000000,1.2268001196814800E-004,6.1340005984073987E-005,0.0000000000000000,3813.5237050686433,3.2596148438339272,1.6298074219169636,0.0000000000000000,0.0000000000000000,0.0000000000000000,1204.9802246093750
9,2015-01-09T00:00:00.000,2,1,457500.000,212500.000,1,arable,1478258.8340843960,739129.41704219789,0.0000000000000000,1.2724577251841673E-004,6.3622886259208350E-005,0.0000000000000000,6434.5618547189169,5.7046466866260390,2.8523233433130191,0.0000000000000000,0.0000000000000000,0.0000000000000000,1161.7351074218750
9,2015-01-09T00:00:00.000,3,1,462500.000,212500.000,1,arable,1478179.2021600083,739089.60108000401,0.0000000000000000,1.1505415477995296E-004,5.7527077389976480E-005,0.0000000000000000,29053.377730387696,23.289925285344196,11.644962642672098,0.0000000000000000,0.0000000000000000,0.0000000000000000,1284.7681884765625
9,2015-01-09T00:00:00.000,4,1,467500.000,212500.000,1,arable,1478214.7087873151,739107.35439365741,0.0000000000000000,1.1411848530340150E-004,5.7059242651700745E-005,0.0000000000000000,19430.155423085525,15.448994044266952,7.7244970221334750,0.0000000000000000,0.0000000000000000,0.0000000000000000,1295.3332519531250
9,2015-01-09T00:00:00.000,1,2,452500.000,207500.000,1,arable,1478284.6039049912,739142.30195249559,0.0000000000000000,1.0813931126258739E-004,5.4069655631293695E-005,0.0000000000000000,18.217328877851465,1.3725678350303226E-002,6.8628391751516128E-003,0.0000000000000000,0.0000000000000000,0.0000000000000000,1367.0186767578125
9,2015-01-09T00:00:00.000,2,2,457500.000,207500.000,1,arable,1478244.1485883989,739122.07429419947,0.0000000000000000,1.1305647041610724E-004,5.6528235208053621E-005,0.0000000000000000,11359.255562002105,8.9477163758777234,4.4738581879388617,0.0000000000000000,0.0000000000000000,0.0000000000000000,1307.5272216796875
9,2015-01-09T00:00:00.000,3,2,462500.000,207500.000,1,arable,1478237.0030664138,739118.50153320690,0.0000000000000000,1.1688495528752886E-004,5.8442477643764432E-005,0.0000000000000000,12924.828710752596,10.525689974676816,5.2628449873384069,0.0000000000000000,0.0000000000000000,0.0000000000000000,1264.6939697265625
9,2015-01-09T00:00:00.000,4,2,467500.000,207500.000,1,arable,1478270.6453880337,739135.32269401662,0.0000000000000000,1.1348639930372926E-004,5.6743199651864623E-005,0.0000000000000000,3915.8958310486282,3.0962851410820647,1.5481425705410321,0.0000000000000000,0.0000000000000000,0.0000000000000000,1302.5971679687500
9,2015-01-09T00:00:00.000,1,3,452500.000,202500.000,1,arable,1478221.1564750900,739110.57823754486,0.0000000000000000,1.0686160027826457E-004,5.3430800139132273E-005,0.0000000000000000,18837.262207080166,14.025138754187569,7.0125693770937847,0.0000000000000000,0.0000000000000000,0.0000000000000000,1383.3043212890625
9,2015-01-09T00:00:00.000,2,3,457500.000,202500.000,1,arable,1478240.4590033663,739120.22950168303,0.0000000000000000,1.1004356907874608E-004,5.5021784539373042E-005,0.0000000000000000,12732.962048949841,9.7625024464936381,4.8812512232468190,0.0000000000000000,0.0000000000000000,0.0000000000000000,1343.3228759765625
9,2015-01-09T00:00:00.000,3,3,462500.000,202500.000,1,arable,1478211.6335023707,739105.81675118534,0.0000000000000000,1.0941657209751450E-004,5.4708286048757250E-005,0.0000000000000000,21155.945371230868,16.128113843694937,8.0640569218474667,0.0000000000000000,0.0000000000000000,0.0000000000000000,1350.9942626953125
9,2015-01-09T00:00:00.000,4,3,467500.000,202500.000,1,arable,1478246.6924833998,739123.34624169988,0.0000000000000000,1.1143892077805713E-004,5.5719460389028563E-005,0.0000000000000000,10800.599680456769,8.3859369974736175,4.1929684987368088,0.0000000000000000,0.0000000000000000,0.0000000000000000,1326.5084228515625
10,2015-01-10T00:00:00.000,1,1,452500.000,212500.000,1,arable,1642503.3282973166,821251.66414865828,0.0000000000000000,1.3630956510963236E-004,6.8154782554816166E-005,0.0000000000000000,3812.0535781990370,3.6574536443136010,1.8287268221568005,0.0000000000000000,0.0000000000000000,0.0000000000000000,1204.9802246093750
10,2015-01-10T00:00:00.000,2,1,457500.000,212500.000,1,arable,1642489.5134344310,821244.75671721541,0.0000000000000000,1.4138244411021088E-004,7.0691222055105428E-005,0.0000000000000000,6432.0813083769081,6.4008977385581378,3.2004488692790685,0.0000000000000000,0.0000000000000000,0.0000000000000000,1161.7351074218750
10,2015-01-10T00:00:00.000,3,1,462500.000,212500.000,1,arable,1642390.1522085452,821195.07610427251,0.0000000000000000,1.2783552258423516E-004,6.3917761292117580E-005,0.0000000000000000,29042.177550565157,26.132280326984663,13.066140163492330,0.0000000000000000,0.0000000000000000,0.0000000000000000,1284.7681884765625
10,2015-01-10T00:00:00.000,4,1,467500.000,212500.000,1,arable,1642434.4557120735,821217.22785603662,0.0000000000000000,1.2679628418103245E-004,6.3398142090516225E-005,0.0000000000000000,19422.665029481810,17.334476182101383,8.6672380910506917,0.0000000000000000,0.0000000000000000,0.0000000000000000,1295.3332519531250
10,2015-01-10T00:00:00.000,1,2,452500.000,207500.000,1,arable,1642521.6680783674,821260.83403918345,0.0000000000000000,1.2015356275149737E-004,6.0076781375748683E-005,0.0000000000000000,18.210306033168429,1.5400928358848142E-002,7.7004641794240708E-003,0.0000000000000000,0.0000000000000000,0.0000000000000000,1367.0186767578125
10,2015-01-10T00:00:00.000,2,2,457500.000,207500.000,1,arable,1642471.1894489571,821235.59472447843,0.0000000000000000,1.2561659426595060E-004,6.2808297132975287E-005,0.0000000000000000,11354.876528826508,10.039771005816331,5.0198855029081644,0.0000000000000000,0.0000000000000000,0.0000000000000000,1307.5272216796875
10,2015-01-10T00:00:00.000,3,2,462500.000,207500.000,1,arable,1642462.2735580672,821231.13677903358,0.0000000000000000,1.2987033135285580E-004,6.4935165676427900E-005,0.0000000000000000,12919.846143593652,11.810326651093753,5.9051633255468765,0.0000000000000000,0.0000000000000000,0.0000000000000000,1264.6939697265625
10,2015-01-10T00:00:00.000,4,2,467500.000,207500.000,1,arable,1642504.2511375027,821252.12556875125,0.0000000000000000,1.2609456454013162E-004,6.3047282270065809E-005,0.0000000000000000,3914.3862393625582,3.4741896278459152,1.7370948139229574,0.0000000000000000,0.0000000000000000,0.0000000000000000,1302.5971679687500
10,2015-01-10T00:00:00.000,1,3,452500.000,202500.000,1,arable,1642442.5008533658,821221.25042668288,0.0000000000000000,1.1873327156590673E-004,5.9366635782953357E-005,0.0000000000000000,18830.000375907162,15.736854161826379,7.8684270809131878,0.0000000000000000,0.0000000000000000,0.0000000000000000,1383.3043212890625
10,2015-01-10T00:00:00.000,2,3,457500.000,202500.000,1,arable,1642466.5857343434,821233.29286717169,0.0000000000000000,1.2226893404652638E-004,6.1134467023263176E-005,0.0000000000000000,12728.053447067296,10.953997010394621,5.4769985051973098,0.0000000000000000,0.0000000000000000,0.0000000000000000,1343.3228759765625
10,2015-01-10T00:00:00.000,3,3,462500.000,202500.000,1,arable,1642430.6185088034,821215.30925440171,0.0000000000000000,1.2157198882236076E-004,6.0785994411180381E-005,0.0000000000000000,21147.789679501238,18.096474876711557,9.0482374383557787,0.0000000000000000,0.0000000000000000,0.0000000000000000,1350.9942626953125
10,2015-01-10T00:00:00.000,4,3,467500.000,202500.000,1,arable,1642474.3636191150,821237.18180955737,0.0000000000000000,1.2381936751020044E-004,6.1909683755100221E-005,0.0000000000000000,10796.436011098431,9.4094293667269184,4.7047146833634583,0.0000000000000000,0.0000000000000000,0.0000000000000000,1326.5084228515625
